<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;12/09/2018;12:50;1.050.300.000.000;1.050.400.000.000;1.050.300.000.000;1.050.400.000.000;17;SPFB.RTS-12.18;1;12/10/2018;12:45;1.146.900.000.000;1.147.300.000.000;1.146.100.000.000;1.146.500.000.000;717;SPFB.RTS-12.18;1;12/11/2018;12:45;1.122.800.000.000;1.123.000.000.000;1.122.600.000.000;1.122.600.000.000;100;SPFB.RTS-12.18;1;12/12/2018;12:45;1.127.200.000.000;1.127.600.000.000;1.127.200.000.000;1.127.500.000.000;543
SPFB.RTS-12.18;1;12/09/2018;12:51;1.050.400.000.000;1.050.400.000.000;1.050.400.000.000;1.050.400.000.000;2;SPFB.RTS-12.18;1;12/10/2018;12:46;1.146.500.000.000;1.146.600.000.000;1.146.000.000.000;1.146.300.000.000;532;SPFB.RTS-12.18;1;12/11/2018;12:46;1.122.700.000.000;1.123.300.000.000;1.122.700.000.000;1.123.000.000.000;522;SPFB.RTS-12.18;1;12/12/2018;12:46;1.127.600.000.000;1.127.800.000.000;1.126.900.000.000;1.127.000.000.000;496
SPFB.RTS-12.18;1;12/09/2018;12:52;1.050.100.000.000;1.050.400.000.000;1.050.100.000.000;1.050.400.000.000;29;SPFB.RTS-12.18;1;12/10/2018;12:47;1.146.100.000.000;1.146.900.000.000;1.146.100.000.000;1.146.600.000.000;185;SPFB.RTS-12.18;1;12/11/2018;12:47;1.123.100.000.000;1.124.700.000.000;1.123.100.000.000;1.124.700.000.000;1398;SPFB.RTS-12.18;1;12/12/2018;12:47;1.127.000.000.000;1.127.100.000.000;1.126.500.000.000;1.126.900.000.000;551
SPFB.RTS-12.18;1;12/09/2018;12:53;1.050.100.000.000;1.050.100.000.000;1.049.500.000.000;1.049.900.000.000;30;SPFB.RTS-12.18;1;12/10/2018;12:48;1.146.500.000.000;1.147.000.000.000;1.145.900.000.000;1.146.400.000.000;438;SPFB.RTS-12.18;1;12/11/2018;12:48;1.124.700.000.000;1.124.900.000.000;1.124.300.000.000;1.124.500.000.000;589;SPFB.RTS-12.18;1;12/12/2018;12:48;1.126.800.000.000;1.127.400.000.000;1.126.800.000.000;1.127.400.000.000;354
SPFB.RTS-12.18;1;12/09/2018;12:54;1.050.700.000.000;1.051.400.000.000;1.050.700.000.000;1.051.400.000.000;30;SPFB.RTS-12.18;1;12/10/2018;12:49;1.146.500.000.000;1.146.600.000.000;1.146.000.000.000;1.146.200.000.000;197;SPFB.RTS-12.18;1;12/11/2018;12:49;1.124.500.000.000;1.125.400.000.000;1.124.500.000.000;1.125.400.000.000;855;SPFB.RTS-12.18;1;12/12/2018;12:49;1.127.300.000.000;1.129.600.000.000;1.127.300.000.000;1.128.600.000.000;1924
SPFB.RTS-12.18;1;12/09/2018;12:55;1.051.500.000.000;1.052.200.000.000;1.051.500.000.000;1.051.600.000.000;110;SPFB.RTS-12.18;1;12/10/2018;12:50;1.146.200.000.000;1.146.500.000.000;1.146.000.000.000;1.146.100.000.000;179;SPFB.RTS-12.18;1;12/11/2018;12:50;1.125.400.000.000;1.125.600.000.000;1.124.500.000.000;1.124.700.000.000;754;SPFB.RTS-12.18;1;12/12/2018;12:50;1.128.600.000.000;1.129.000.000.000;1.128.300.000.000;1.128.500.000.000;648
SPFB.RTS-12.18;1;12/09/2018;12:56;1.051.700.000.000;1.053.400.000.000;1.051.700.000.000;1.052.200.000.000;90;SPFB.RTS-12.18;1;12/10/2018;12:51;1.146.300.000.000;1.146.700.000.000;1.146.100.000.000;1.146.400.000.000;214;SPFB.RTS-12.18;1;12/11/2018;12:51;1.124.700.000.000;1.124.800.000.000;1.124.300.000.000;1.124.600.000.000;354;SPFB.RTS-12.18;1;12/12/2018;12:51;1.128.500.000.000;1.129.200.000.000;1.128.000.000.000;1.128.400.000.000;1432
SPFB.RTS-12.18;1;12/09/2018;12:57;1.053.300.000.000;1.054.300.000.000;1.053.300.000.000;1.053.900.000.000;102;SPFB.RTS-12.18;1;12/10/2018;12:52;1.146.500.000.000;1.146.700.000.000;1.146.100.000.000;1.146.100.000.000;307;SPFB.RTS-12.18;1;12/11/2018;12:52;1.124.500.000.000;1.125.000.000.000;1.124.500.000.000;1.124.800.000.000;289;SPFB.RTS-12.18;1;12/12/2018;12:52;1.128.200.000.000;1.128.500.000.000;1.128.200.000.000;1.128.500.000.000;471
SPFB.RTS-12.18;1;12/09/2018;12:58;1.054.400.000.000;1.055.800.000.000;1.054.400.000.000;1.055.200.000.000;123;SPFB.RTS-12.18;1;12/10/2018;12:53;1.146.300.000.000;1.146.300.000.000;1.145.700.000.000;1.146.000.000.000;672;SPFB.RTS-12.18;1;12/11/2018;12:53;1.124.600.000.000;1.124.900.000.000;1.124.400.000.000;1.124.700.000.000;227;SPFB.RTS-12.18;1;12/12/2018;12:53;1.128.500.000.000;1.129.200.000.000;1.128.300.000.000;1.128.700.000.000;660
SPFB.RTS-12.18;1;12/09/2018;12:59;1.055.400.000.000;1.055.400.000.000;1.055.000.000.000;1.055.000.000.000;19;SPFB.RTS-12.18;1;12/10/2018;12:54;1.146.000.000.000;1.146.300.000.000;1.145.900.000.000;1.146.000.000.000;189;SPFB.RTS-12.18;1;12/11/2018;12:54;1.124.700.000.000;1.124.800.000.000;1.124.200.000.000;1.124.600.000.000;342;SPFB.RTS-12.18;1;12/12/2018;12:54;1.128.700.000.000;1.128.800.000.000;1.128.200.000.000;1.128.200.000.000;388
SPFB.RTS-12.18;1;12/09/2018;13:00;1.055.000.000.000;1.055.100.000.000;1.054.900.000.000;1.054.900.000.000;31;SPFB.RTS-12.18;1;12/10/2018;12:55;1.146.100.000.000;1.146.200.000.000;1.145.800.000.000;1.145.900.000.000;149;SPFB.RTS-12.18;1;12/11/2018;12:55;1.124.700.000.000;1.124.800.000.000;1.123.900.000.000;1.124.200.000.000;668;SPFB.RTS-12.18;1;12/12/2018;12:55;1.128.300.000.000;1.128.400.000.000;1.128.100.000.000;1.128.300.000.000;246
SPFB.RTS-12.18;1;12/09/2018;13:01;1.055.000.000.000;1.057.300.000.000;1.055.000.000.000;1.057.000.000.000;154;SPFB.RTS-12.18;1;12/10/2018;12:56;1.145.900.000.000;1.146.100.000.000;1.145.700.000.000;1.145.800.000.000;253;SPFB.RTS-12.18;1;12/11/2018;12:56;1.124.300.000.000;1.124.700.000.000;1.124.000.000.000;1.124.700.000.000;179;SPFB.RTS-12.18;1;12/12/2018;12:56;1.128.300.000.000;1.128.800.000.000;1.128.300.000.000;1.128.500.000.000;453
SPFB.RTS-12.18;1;12/09/2018;13:02;1.056.800.000.000;1.056.800.000.000;1.055.900.000.000;1.056.200.000.000;19;SPFB.RTS-12.18;1;12/10/2018;12:57;1.145.700.000.000;1.146.800.000.000;1.145.700.000.000;1.146.300.000.000;459;SPFB.RTS-12.18;1;12/11/2018;12:57;1.124.600.000.000;1.125.200.000.000;1.124.400.000.000;1.125.200.000.000;315;SPFB.RTS-12.18;1;12/12/2018;12:57;1.128.500.000.000;1.128.500.000.000;1.127.400.000.000;1.127.600.000.000;860
SPFB.RTS-12.18;1;12/09/2018;13:03;1.056.300.000.000;1.056.300.000.000;1.056.100.000.000;1.056.100.000.000;6;SPFB.RTS-12.18;1;12/10/2018;12:58;1.146.500.000.000;1.146.600.000.000;1.146.200.000.000;1.146.400.000.000;258;SPFB.RTS-12.18;1;12/11/2018;12:58;1.125.100.000.000;1.125.400.000.000;1.124.900.000.000;1.124.900.000.000;349;SPFB.RTS-12.18;1;12/12/2018;12:58;1.127.700.000.000;1.127.800.000.000;1.126.500.000.000;1.126.700.000.000;1713
SPFB.RTS-12.18;1;12/09/2018;13:04;1.056.100.000.000;1.056.100.000.000;1.055.800.000.000;1.055.800.000.000;144;SPFB.RTS-12.18;1;12/10/2018;12:59;1.146.400.000.000;1.147.000.000.000;1.146.300.000.000;1.146.500.000.000;438;SPFB.RTS-12.18;1;12/11/2018;12:59;1.124.900.000.000;1.125.000.000.000;1.124.300.000.000;1.124.300.000.000;276;SPFB.RTS-12.18;1;12/12/2018;12:59;1.126.800.000.000;1.127.500.000.000;1.126.700.000.000;1.127.300.000.000;372
SPFB.RTS-12.18;1;12/09/2018;13:05;1.055.800.000.000;1.056.300.000.000;1.055.800.000.000;1.056.300.000.000;8;SPFB.RTS-12.18;1;12/10/2018;13:00;1.146.600.000.000;1.147.300.000.000;1.146.600.000.000;1.147.000.000.000;656;SPFB.RTS-12.18;1;12/11/2018;13:00;1.124.300.000.000;1.124.500.000.000;1.124.000.000.000;1.124.000.000.000;490;SPFB.RTS-12.18;1;12/12/2018;13:00;1.127.300.000.000;1.127.400.000.000;1.126.500.000.000;1.126.500.000.000;380
SPFB.RTS-12.18;1;12/09/2018;13:06;1.055.600.000.000;1.055.700.000.000;1.055.600.000.000;1.055.600.000.000;32;SPFB.RTS-12.18;1;12/10/2018;13:01;1.146.900.000.000;1.147.200.000.000;1.146.500.000.000;1.146.600.000.000;618;SPFB.RTS-12.18;1;12/11/2018;13:01;1.124.100.000.000;1.124.600.000.000;1.124.100.000.000;1.124.200.000.000;330;SPFB.RTS-12.18;1;12/12/2018;13:01;1.126.500.000.000;1.126.600.000.000;1.125.900.000.000;1.126.000.000.000;1264
SPFB.RTS-12.18;1;12/09/2018;13:07;1.055.500.000.000;1.055.500.000.000;1.055.300.000.000;1.055.300.000.000;12;SPFB.RTS-12.18;1;12/10/2018;13:02;1.146.800.000.000;1.146.800.000.000;1.146.200.000.000;1.146.300.000.000;235;SPFB.RTS-12.18;1;12/11/2018;13:02;1.124.300.000.000;1.124.600.000.000;1.123.700.000.000;1.123.900.000.000;588;SPFB.RTS-12.18;1;12/12/2018;13:02;1.126.000.000.000;1.126.400.000.000;1.125.700.000.000;1.126.200.000.000;809
SPFB.RTS-12.18;1;12/09/2018;13:08;1.055.100.000.000;1.055.200.000.000;1.055.100.000.000;1.055.200.000.000;10;SPFB.RTS-12.18;1;12/10/2018;13:03;1.146.400.000.000;1.146.400.000.000;1.145.100.000.000;1.145.200.000.000;1338;SPFB.RTS-12.18;1;12/11/2018;13:03;1.123.800.000.000;1.124.500.000.000;1.123.800.000.000;1.124.100.000.000;264;SPFB.RTS-12.18;1;12/12/2018;13:03;1.126.300.000.000;1.126.600.000.000;1.126.000.000.000;1.126.100.000.000;397
SPFB.RTS-12.18;1;12/09/2018;13:09;1.055.100.000.000;1.055.300.000.000;1.055.100.000.000;1.055.300.000.000;4;SPFB.RTS-12.18;1;12/10/2018;13:04;1.145.200.000.000;1.145.300.000.000;1.144.300.000.000;1.144.900.000.000;1038;SPFB.RTS-12.18;1;12/11/2018;13:04;1.124.200.000.000;1.125.000.000.000;1.124.100.000.000;1.125.000.000.000;565;SPFB.RTS-12.18;1;12/12/2018;13:04;1.126.000.000.000;1.126.100.000.000;1.125.500.000.000;1.125.800.000.000;674
SPFB.RTS-12.18;1;12/09/2018;13:10;1.055.300.000.000;1.055.500.000.000;1.055.300.000.000;1.055.500.000.000;35;SPFB.RTS-12.18;1;12/10/2018;13:05;1.144.900.000.000;1.145.000.000.000;1.144.400.000.000;1.144.600.000.000;465;SPFB.RTS-12.18;1;12/11/2018;13:05;1.125.000.000.000;1.125.300.000.000;1.124.600.000.000;1.124.900.000.000;686;SPFB.RTS-12.18;1;12/12/2018;13:05;1.125.800.000.000;1.126.400.000.000;1.125.600.000.000;1.126.200.000.000;260
SPFB.RTS-12.18;1;12/09/2018;13:11;1.055.700.000.000;1.055.700.000.000;1.055.000.000.000;1.055.300.000.000;35;SPFB.RTS-12.18;1;12/10/2018;13:06;1.144.600.000.000;1.145.400.000.000;1.144.200.000.000;1.145.400.000.000;1323;SPFB.RTS-12.18;1;12/11/2018;13:06;1.124.800.000.000;1.125.800.000.000;1.124.800.000.000;1.125.000.000.000;646;SPFB.RTS-12.18;1;12/12/2018;13:06;1.126.100.000.000;1.126.600.000.000;1.126.100.000.000;1.126.400.000.000;369
SPFB.RTS-12.18;1;12/09/2018;13:12;1.055.100.000.000;1.055.100.000.000;1.055.000.000.000;1.055.000.000.000;27;SPFB.RTS-12.18;1;12/10/2018;13:07;1.145.300.000.000;1.145.300.000.000;1.145.000.000.000;1.145.200.000.000;269;SPFB.RTS-12.18;1;12/11/2018;13:07;1.125.100.000.000;1.125.200.000.000;1.124.600.000.000;1.124.800.000.000;262;SPFB.RTS-12.18;1;12/12/2018;13:07;1.126.300.000.000;1.126.900.000.000;1.126.200.000.000;1.126.200.000.000;348
SPFB.RTS-12.18;1;12/09/2018;13:13;1.054.800.000.000;1.055.000.000.000;1.054.800.000.000;1.055.000.000.000;7;SPFB.RTS-12.18;1;12/10/2018;13:08;1.145.200.000.000;1.145.400.000.000;1.144.900.000.000;1.144.900.000.000;331;SPFB.RTS-12.18;1;12/11/2018;13:08;1.124.900.000.000;1.125.000.000.000;1.124.300.000.000;1.124.400.000.000;327;SPFB.RTS-12.18;1;12/12/2018;13:08;1.126.300.000.000;1.126.800.000.000;1.126.200.000.000;1.126.700.000.000;274
SPFB.RTS-12.18;1;12/09/2018;13:14;1.054.800.000.000;1.054.800.000.000;1.054.400.000.000;1.054.400.000.000;36;SPFB.RTS-12.18;1;12/10/2018;13:09;1.144.900.000.000;1.144.900.000.000;1.144.600.000.000;1.144.600.000.000;176;SPFB.RTS-12.18;1;12/11/2018;13:09;1.124.400.000.000;1.124.500.000.000;1.123.800.000.000;1.123.900.000.000;640;SPFB.RTS-12.18;1;12/12/2018;13:09;1.126.600.000.000;1.126.800.000.000;1.126.000.000.000;1.126.300.000.000;336
SPFB.RTS-12.18;1;12/09/2018;13:15;1.054.600.000.000;1.054.800.000.000;1.054.600.000.000;1.054.800.000.000;8;SPFB.RTS-12.18;1;12/10/2018;13:10;1.144.700.000.000;1.145.300.000.000;1.144.600.000.000;1.145.100.000.000;317;SPFB.RTS-12.18;1;12/11/2018;13:10;1.123.900.000.000;1.124.200.000.000;1.123.700.000.000;1.124.100.000.000;338;SPFB.RTS-12.18;1;12/12/2018;13:10;1.126.300.000.000;1.126.600.000.000;1.126.000.000.000;1.126.400.000.000;288
SPFB.RTS-12.18;1;12/09/2018;13:16;1.054.700.000.000;1.054.900.000.000;1.054.600.000.000;1.054.900.000.000;31;SPFB.RTS-12.18;1;12/10/2018;13:11;1.145.300.000.000;1.145.500.000.000;1.145.100.000.000;1.145.200.000.000;298;SPFB.RTS-12.18;1;12/11/2018;13:11;1.124.100.000.000;1.124.100.000.000;1.123.200.000.000;1.123.500.000.000;572;SPFB.RTS-12.18;1;12/12/2018;13:11;1.126.300.000.000;1.126.800.000.000;1.126.200.000.000;1.126.800.000.000;170
SPFB.RTS-12.18;1;12/09/2018;13:17;1.054.800.000.000;1.054.800.000.000;1.054.200.000.000;1.054.200.000.000;41;SPFB.RTS-12.18;1;12/10/2018;13:12;1.145.200.000.000;1.146.100.000.000;1.145.100.000.000;1.146.100.000.000;221;SPFB.RTS-12.18;1;12/11/2018;13:12;1.123.500.000.000;1.123.800.000.000;1.123.000.000.000;1.123.000.000.000;443;SPFB.RTS-12.18;1;12/12/2018;13:12;1.126.800.000.000;1.127.500.000.000;1.126.700.000.000;1.127.200.000.000;808
SPFB.RTS-12.18;1;12/09/2018;13:18;1.054.600.000.000;1.054.900.000.000;1.054.600.000.000;1.054.900.000.000;7;SPFB.RTS-12.18;1;12/10/2018;13:13;1.146.100.000.000;1.146.100.000.000;1.145.400.000.000;1.145.500.000.000;285;SPFB.RTS-12.18;1;12/11/2018;13:13;1.123.200.000.000;1.123.400.000.000;1.122.800.000.000;1.123.000.000.000;206;SPFB.RTS-12.18;1;12/12/2018;13:13;1.127.300.000.000;1.128.100.000.000;1.127.200.000.000;1.127.700.000.000;676
SPFB.RTS-12.18;1;12/09/2018;13:19;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;5;SPFB.RTS-12.18;1;12/10/2018;13:14;1.145.300.000.000;1.145.900.000.000;1.145.000.000.000;1.145.900.000.000;316;SPFB.RTS-12.18;1;12/11/2018;13:14;1.123.100.000.000;1.123.400.000.000;1.122.900.000.000;1.123.000.000.000;333;SPFB.RTS-12.18;1;12/12/2018;13:14;1.127.700.000.000;1.127.700.000.000;1.127.000.000.000;1.127.000.000.000;260
SPFB.RTS-12.18;1;12/09/2018;13:20;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;1.055.000.000.000;5;SPFB.RTS-12.18;1;12/10/2018;13:15;1.146.000.000.000;1.146.000.000.000;1.144.900.000.000;1.145.100.000.000;324;SPFB.RTS-12.18;1;12/11/2018;13:15;1.122.900.000.000;1.123.200.000.000;1.122.800.000.000;1.123.000.000.000;223;SPFB.RTS-12.18;1;12/12/2018;13:15;1.127.000.000.000;1.127.300.000.000;1.126.800.000.000;1.126.800.000.000;289
SPFB.RTS-12.18;1;12/09/2018;13:21;1.055.100.000.000;1.055.500.000.000;1.055.100.000.000;1.055.500.000.000;49;SPFB.RTS-12.18;1;12/10/2018;13:16;1.144.900.000.000;1.145.200.000.000;1.144.200.000.000;1.144.200.000.000;306;SPFB.RTS-12.18;1;12/11/2018;13:16;1.123.000.000.000;1.123.600.000.000;1.123.000.000.000;1.123.600.000.000;331;SPFB.RTS-12.18;1;12/12/2018;13:16;1.126.900.000.000;1.127.500.000.000;1.126.600.000.000;1.127.500.000.000;428
SPFB.RTS-12.18;1;12/09/2018;13:22;1.055.800.000.000;1.055.900.000.000;1.055.700.000.000;1.055.700.000.000;16;SPFB.RTS-12.18;1;12/10/2018;13:17;1.144.300.000.000;1.144.900.000.000;1.144.100.000.000;1.144.700.000.000;360;SPFB.RTS-12.18;1;12/11/2018;13:17;1.123.500.000.000;1.123.900.000.000;1.123.500.000.000;1.123.800.000.000;124;SPFB.RTS-12.18;1;12/12/2018;13:17;1.127.500.000.000;1.127.600.000.000;1.126.600.000.000;1.126.600.000.000;357
SPFB.RTS-12.18;1;12/09/2018;13:23;1.055.900.000.000;1.056.100.000.000;1.055.900.000.000;1.056.000.000.000;15;SPFB.RTS-12.18;1;12/10/2018;13:18;1.144.700.000.000;1.145.000.000.000;1.144.500.000.000;1.144.600.000.000;152;SPFB.RTS-12.18;1;12/11/2018;13:18;1.123.800.000.000;1.123.900.000.000;1.123.600.000.000;1.123.700.000.000;92;SPFB.RTS-12.18;1;12/12/2018;13:18;1.126.600.000.000;1.126.600.000.000;1.125.600.000.000;1.126.100.000.000;878
SPFB.RTS-12.18;1;12/09/2018;13:24;1.056.100.000.000;1.056.100.000.000;1.055.700.000.000;1.055.900.000.000;64;SPFB.RTS-12.18;1;12/10/2018;13:19;1.144.500.000.000;1.144.500.000.000;1.144.000.000.000;1.144.000.000.000;283;SPFB.RTS-12.18;1;12/11/2018;13:19;1.123.700.000.000;1.123.800.000.000;1.123.300.000.000;1.123.700.000.000;277;SPFB.RTS-12.18;1;12/12/2018;13:19;1.126.000.000.000;1.126.400.000.000;1.126.000.000.000;1.126.200.000.000;160
SPFB.RTS-12.18;1;12/09/2018;13:25;1.055.900.000.000;1.056.100.000.000;1.055.900.000.000;1.056.100.000.000;19;SPFB.RTS-12.18;1;12/10/2018;13:20;1.144.000.000.000;1.144.500.000.000;1.143.900.000.000;1.144.300.000.000;387;SPFB.RTS-12.18;1;12/11/2018;13:20;1.123.500.000.000;1.123.500.000.000;1.122.800.000.000;1.123.500.000.000;272;SPFB.RTS-12.18;1;12/12/2018;13:20;1.126.300.000.000;1.126.400.000.000;1.125.800.000.000;1.125.800.000.000;300
SPFB.RTS-12.18;1;12/09/2018;13:26;1.055.500.000.000;1.055.500.000.000;1.055.500.000.000;1.055.500.000.000;1;SPFB.RTS-12.18;1;12/10/2018;13:21;1.144.500.000.000;1.144.600.000.000;1.143.200.000.000;1.143.700.000.000;899;SPFB.RTS-12.18;1;12/11/2018;13:21;1.123.400.000.000;1.123.900.000.000;1.123.400.000.000;1.123.500.000.000;212;SPFB.RTS-12.18;1;12/12/2018;13:21;1.125.800.000.000;1.126.100.000.000;1.125.700.000.000;1.126.100.000.000;185
SPFB.RTS-12.18;1;12/09/2018;13:28;1.055.400.000.000;1.055.400.000.000;1.055.400.000.000;1.055.400.000.000;16;SPFB.RTS-12.18;1;12/10/2018;13:22;1.143.600.000.000;1.144.000.000.000;1.143.200.000.000;1.143.900.000.000;468;SPFB.RTS-12.18;1;12/11/2018;13:22;1.123.600.000.000;1.124.600.000.000;1.123.500.000.000;1.124.100.000.000;535;SPFB.RTS-12.18;1;12/12/2018;13:22;1.126.100.000.000;1.126.100.000.000;1.125.800.000.000;1.125.800.000.000;312
SPFB.RTS-12.18;1;12/09/2018;13:31;1.054.700.000.000;1.054.700.000.000;1.054.400.000.000;1.054.400.000.000;20;SPFB.RTS-12.18;1;12/10/2018;13:23;1.143.700.000.000;1.143.800.000.000;1.143.300.000.000;1.143.800.000.000;258;SPFB.RTS-12.18;1;12/11/2018;13:23;1.124.200.000.000;1.124.200.000.000;1.123.600.000.000;1.123.700.000.000;176;SPFB.RTS-12.18;1;12/12/2018;13:23;1.125.800.000.000;1.125.800.000.000;1.125.100.000.000;1.125.500.000.000;922
SPFB.RTS-12.18;1;12/09/2018;13:32;1.054.500.000.000;1.054.500.000.000;1.054.500.000.000;1.054.500.000.000;1;SPFB.RTS-12.18;1;12/10/2018;13:24;1.143.900.000.000;1.144.400.000.000;1.143.900.000.000;1.144.200.000.000;315;SPFB.RTS-12.18;1;12/11/2018;13:24;1.123.900.000.000;1.124.000.000.000;1.123.500.000.000;1.123.600.000.000;371;SPFB.RTS-12.18;1;12/12/2018;13:24;1.125.600.000.000;1.126.100.000.000;1.125.600.000.000;1.125.900.000.000;835
SPFB.RTS-12.18;1;12/09/2018;13:33;1.054.200.000.000;1.054.500.000.000;1.054.000.000.000;1.054.000.000.000;16;SPFB.RTS-12.18;1;12/10/2018;13:25;1.144.000.000.000;1.144.400.000.000;1.143.400.000.000;1.144.300.000.000;212;SPFB.RTS-12.18;1;12/11/2018;13:25;1.123.700.000.000;1.123.900.000.000;1.123.600.000.000;1.123.900.000.000;103;SPFB.RTS-12.18;1;12/12/2018;13:25;1.125.900.000.000;1.125.900.000.000;1.125.200.000.000;1.125.500.000.000;466
SPFB.RTS-12.18;1;12/09/2018;13:34;1.053.900.000.000;1.053.900.000.000;1.053.800.000.000;1.053.800.000.000;32;SPFB.RTS-12.18;1;12/10/2018;13:26;1.144.000.000.000;1.144.400.000.000;1.143.900.000.000;1.144.200.000.000;150;SPFB.RTS-12.18;1;12/11/2018;13:26;1.123.900.000.000;1.124.200.000.000;1.123.700.000.000;1.123.800.000.000;579;SPFB.RTS-12.18;1;12/12/2018;13:26;1.125.400.000.000;1.125.400.000.000;1.125.000.000.000;1.125.100.000.000;776
SPFB.RTS-12.18;1;12/09/2018;13:35;1.053.500.000.000;1.053.700.000.000;1.053.500.000.000;1.053.700.000.000;59;SPFB.RTS-12.18;1;12/10/2018;13:27;1.144.300.000.000;1.145.300.000.000;1.144.300.000.000;1.144.700.000.000;491;SPFB.RTS-12.18;1;12/11/2018;13:27;1.123.900.000.000;1.124.100.000.000;1.123.800.000.000;1.124.100.000.000;352;SPFB.RTS-12.18;1;12/12/2018;13:27;1.125.200.000.000;1.125.400.000.000;1.124.700.000.000;1.125.000.000.000;1098
SPFB.RTS-12.18;1;12/09/2018;13:37;1.054.300.000.000;1.054.300.000.000;1.054.300.000.000;1.054.300.000.000;2;SPFB.RTS-12.18;1;12/10/2018;13:28;1.144.800.000.000;1.144.800.000.000;1.144.100.000.000;1.144.300.000.000;250;SPFB.RTS-12.18;1;12/11/2018;13:28;1.123.900.000.000;1.124.200.000.000;1.123.300.000.000;1.123.400.000.000;251;SPFB.RTS-12.18;1;12/12/2018;13:28;1.125.000.000.000;1.125.700.000.000;1.124.900.000.000;1.125.100.000.000;488
SPFB.RTS-12.18;1;12/09/2018;13:40;1.054.600.000.000;1.054.600.000.000;1.054.100.000.000;1.054.100.000.000;22;SPFB.RTS-12.18;1;12/10/2018;13:29;1.144.300.000.000;1.144.300.000.000;1.143.200.000.000;1.143.600.000.000;457;SPFB.RTS-12.18;1;12/11/2018;13:29;1.123.400.000.000;1.123.600.000.000;1.123.200.000.000;1.123.500.000.000;292;SPFB.RTS-12.18;1;12/12/2018;13:29;1.125.200.000.000;1.125.500.000.000;1.124.700.000.000;1.124.700.000.000;324
SPFB.RTS-12.18;1;12/09/2018;13:41;1.054.000.000.000;1.054.000.000.000;1.053.600.000.000;1.053.600.000.000;23;SPFB.RTS-12.18;1;12/10/2018;13:30;1.143.700.000.000;1.144.800.000.000;1.143.600.000.000;1.144.800.000.000;338;SPFB.RTS-12.18;1;12/11/2018;13:30;1.123.400.000.000;1.123.800.000.000;1.123.400.000.000;1.123.500.000.000;106;SPFB.RTS-12.18;1;12/12/2018;13:30;1.124.700.000.000;1.125.100.000.000;1.123.800.000.000;1.124.100.000.000;1105
SPFB.RTS-12.18;1;12/09/2018;13:42;1.053.500.000.000;1.053.500.000.000;1.053.500.000.000;1.053.500.000.000;3;SPFB.RTS-12.18;1;12/10/2018;13:31;1.144.800.000.000;1.145.000.000.000;1.143.900.000.000;1.144.100.000.000;453;SPFB.RTS-12.18;1;12/11/2018;13:31;1.123.600.000.000;1.124.000.000.000;1.123.500.000.000;1.124.000.000.000;150;SPFB.RTS-12.18;1;12/12/2018;13:31;1.124.000.000.000;1.124.900.000.000;1.123.600.000.000;1.124.800.000.000;1190
SPFB.RTS-12.18;1;12/09/2018;13:43;1.053.700.000.000;1.053.700.000.000;1.053.500.000.000;1.053.600.000.000;29;SPFB.RTS-12.18;1;12/10/2018;13:32;1.144.200.000.000;1.144.300.000.000;1.143.900.000.000;1.144.100.000.000;61;SPFB.RTS-12.18;1;12/11/2018;13:32;1.123.900.000.000;1.124.100.000.000;1.123.900.000.000;1.123.900.000.000;98;SPFB.RTS-12.18;1;12/12/2018;13:32;1.124.800.000.000;1.126.100.000.000;1.124.700.000.000;1.125.900.000.000;1502
SPFB.RTS-12.18;1;12/09/2018;13:44;1.053.600.000.000;1.053.600.000.000;1.053.600.000.000;1.053.600.000.000;3;SPFB.RTS-12.18;1;12/10/2018;13:33;1.144.100.000.000;1.144.300.000.000;1.143.500.000.000;1.143.500.000.000;207;SPFB.RTS-12.18;1;12/11/2018;13:33;1.123.800.000.000;1.123.900.000.000;1.123.300.000.000;1.123.300.000.000;145;SPFB.RTS-12.18;1;12/12/2018;13:33;1.126.100.000.000;1.126.400.000.000;1.125.500.000.000;1.125.800.000.000;585
SPFB.RTS-12.18;1;12/09/2018;13:46;1.053.800.000.000;1.053.900.000.000;1.053.800.000.000;1.053.900.000.000;9;SPFB.RTS-12.18;1;12/10/2018;13:34;1.143.600.000.000;1.143.800.000.000;1.143.200.000.000;1.143.400.000.000;198;SPFB.RTS-12.18;1;12/11/2018;13:34;1.123.200.000.000;1.123.700.000.000;1.123.200.000.000;1.123.400.000.000;164;SPFB.RTS-12.18;1;12/12/2018;13:34;1.125.900.000.000;1.126.200.000.000;1.125.700.000.000;1.126.000.000.000;273
