<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,04/09/18,14:27,106730.0000000,106730.0000000,106730.0000000,106730.0000000,5
SPFB.RTS-12.18,1,04/09/18,14:28,106700.0000000,106700.0000000,106700.0000000,106700.0000000,82
SPFB.RTS-12.18,1,04/09/18,14:29,106650.0000000,106670.0000000,106650.0000000,106670.0000000,2
SPFB.RTS-12.18,1,04/09/18,14:30,106700.0000000,106700.0000000,106700.0000000,106700.0000000,1
SPFB.RTS-12.18,1,04/09/18,14:32,106650.0000000,106670.0000000,106620.0000000,106670.0000000,4
SPFB.RTS-12.18,1,04/09/18,14:34,106730.0000000,106730.0000000,106730.0000000,106730.0000000,1
SPFB.RTS-12.18,1,04/09/18,14:44,106730.0000000,106730.0000000,106730.0000000,106730.0000000,1
SPFB.RTS-12.18,1,04/09/18,14:48,106710.0000000,106710.0000000,106700.0000000,106700.0000000,7
SPFB.RTS-12.18,1,04/09/18,14:56,106650.0000000,106670.0000000,106650.0000000,106670.0000000,7
SPFB.RTS-12.18,1,04/09/18,14:57,106600.0000000,106600.0000000,106590.0000000,106590.0000000,2
SPFB.RTS-12.18,1,04/09/18,14:58,106630.0000000,106630.0000000,106630.0000000,106630.0000000,4
SPFB.RTS-12.18,1,04/09/18,14:59,106590.0000000,106590.0000000,106590.0000000,106590.0000000,1
SPFB.RTS-12.18,1,04/09/18,15:06,106740.0000000,106740.0000000,106650.0000000,106650.0000000,3
SPFB.RTS-12.18,1,04/09/18,15:13,106650.0000000,106650.0000000,106650.0000000,106650.0000000,1
SPFB.RTS-12.18,1,04/09/18,15:15,106600.0000000,106600.0000000,106590.0000000,106590.0000000,3
SPFB.RTS-12.18,1,04/09/18,15:31,106750.0000000,106750.0000000,106750.0000000,106750.0000000,2
SPFB.RTS-12.18,1,04/09/18,15:39,106800.0000000,106800.0000000,106800.0000000,106800.0000000,1
SPFB.RTS-12.18,1,04/09/18,15:45,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,15:48,106740.0000000,106740.0000000,106740.0000000,106740.0000000,4
SPFB.RTS-12.18,1,04/09/18,16:03,106800.0000000,106800.0000000,106800.0000000,106800.0000000,20
SPFB.RTS-12.18,1,04/09/18,16:07,106700.0000000,106700.0000000,106700.0000000,106700.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:18,106700.0000000,106700.0000000,106700.0000000,106700.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:25,106590.0000000,106590.0000000,106510.0000000,106550.0000000,11
SPFB.RTS-12.18,1,04/09/18,16:26,106500.0000000,106500.0000000,106500.0000000,106500.0000000,5
SPFB.RTS-12.18,1,04/09/18,16:29,106570.0000000,106570.0000000,106570.0000000,106570.0000000,2
SPFB.RTS-12.18,1,04/09/18,16:30,106540.0000000,106540.0000000,106540.0000000,106540.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:31,106500.0000000,106500.0000000,106480.0000000,106480.0000000,3
SPFB.RTS-12.18,1,04/09/18,16:32,106430.0000000,106440.0000000,106430.0000000,106440.0000000,2
SPFB.RTS-12.18,1,04/09/18,16:33,106500.0000000,106500.0000000,106500.0000000,106500.0000000,2
SPFB.RTS-12.18,1,04/09/18,16:37,106540.0000000,106540.0000000,106500.0000000,106500.0000000,2
SPFB.RTS-12.18,1,04/09/18,16:38,106470.0000000,106470.0000000,106470.0000000,106470.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:39,106460.0000000,106470.0000000,106460.0000000,106460.0000000,28
SPFB.RTS-12.18,1,04/09/18,16:40,106460.0000000,106460.0000000,106460.0000000,106460.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:41,106400.0000000,106400.0000000,106400.0000000,106400.0000000,6
SPFB.RTS-12.18,1,04/09/18,16:42,106450.0000000,106450.0000000,106450.0000000,106450.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:48,106480.0000000,106480.0000000,106480.0000000,106480.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:50,106500.0000000,106500.0000000,106500.0000000,106500.0000000,3
SPFB.RTS-12.18,1,04/09/18,16:52,106410.0000000,106410.0000000,106410.0000000,106410.0000000,1
SPFB.RTS-12.18,1,04/09/18,16:53,106400.0000000,106400.0000000,106400.0000000,106400.0000000,29
SPFB.RTS-12.18,1,04/09/18,16:54,106400.0000000,106400.0000000,106400.0000000,106400.0000000,16
SPFB.RTS-12.18,1,04/09/18,17:00,106550.0000000,106550.0000000,106550.0000000,106550.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:02,106550.0000000,106550.0000000,106500.0000000,106500.0000000,2
SPFB.RTS-12.18,1,04/09/18,17:09,106700.0000000,106700.0000000,106700.0000000,106700.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:10,106700.0000000,106700.0000000,106700.0000000,106700.0000000,18
SPFB.RTS-12.18,1,04/09/18,17:11,106700.0000000,106700.0000000,106700.0000000,106700.0000000,9
SPFB.RTS-12.18,1,04/09/18,17:17,106780.0000000,106790.0000000,106780.0000000,106790.0000000,3
SPFB.RTS-12.18,1,04/09/18,17:19,106650.0000000,106650.0000000,106650.0000000,106650.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:20,106650.0000000,106680.0000000,106650.0000000,106680.0000000,3
SPFB.RTS-12.18,1,04/09/18,17:23,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:24,106870.0000000,106990.0000000,106870.0000000,106990.0000000,5
SPFB.RTS-12.18,1,04/09/18,17:25,107000.0000000,107040.0000000,107000.0000000,107020.0000000,3
SPFB.RTS-12.18,1,04/09/18,17:26,107000.0000000,107000.0000000,107000.0000000,107000.0000000,10
SPFB.RTS-12.18,1,04/09/18,17:29,106900.0000000,106900.0000000,106900.0000000,106900.0000000,5
SPFB.RTS-12.18,1,04/09/18,17:30,106900.0000000,106900.0000000,106900.0000000,106900.0000000,17
SPFB.RTS-12.18,1,04/09/18,17:32,106950.0000000,106950.0000000,106950.0000000,106950.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:33,106990.0000000,107000.0000000,106990.0000000,107000.0000000,19
SPFB.RTS-12.18,1,04/09/18,17:38,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:41,106750.0000000,106750.0000000,106750.0000000,106750.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:46,106740.0000000,106740.0000000,106700.0000000,106700.0000000,2
SPFB.RTS-12.18,1,04/09/18,17:47,106830.0000000,106830.0000000,106830.0000000,106830.0000000,2
SPFB.RTS-12.18,1,04/09/18,17:50,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,17:53,106840.0000000,106840.0000000,106840.0000000,106840.0000000,2
SPFB.RTS-12.18,1,04/09/18,17:57,107000.0000000,107000.0000000,106970.0000000,106970.0000000,3
SPFB.RTS-12.18,1,04/09/18,17:59,107070.0000000,107070.0000000,107070.0000000,107070.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:00,107020.0000000,107020.0000000,107020.0000000,107020.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:01,107090.0000000,107090.0000000,107080.0000000,107080.0000000,4
SPFB.RTS-12.18,1,04/09/18,18:02,106980.0000000,106980.0000000,106980.0000000,106980.0000000,2
SPFB.RTS-12.18,1,04/09/18,18:11,106900.0000000,106900.0000000,106900.0000000,106900.0000000,2
SPFB.RTS-12.18,1,04/09/18,18:14,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:15,106880.0000000,106880.0000000,106810.0000000,106810.0000000,6
SPFB.RTS-12.18,1,04/09/18,18:22,106770.0000000,106770.0000000,106770.0000000,106770.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:24,106840.0000000,106860.0000000,106840.0000000,106860.0000000,13
SPFB.RTS-12.18,1,04/09/18,18:25,106930.0000000,107000.0000000,106930.0000000,107000.0000000,4
SPFB.RTS-12.18,1,04/09/18,18:29,106960.0000000,106960.0000000,106960.0000000,106960.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:36,106930.0000000,106930.0000000,106880.0000000,106880.0000000,2
SPFB.RTS-12.18,1,04/09/18,18:40,106900.0000000,106900.0000000,106900.0000000,106900.0000000,1
SPFB.RTS-12.18,1,04/09/18,18:42,106850.0000000,106950.0000000,106850.0000000,106950.0000000,3
SPFB.RTS-12.18,1,04/09/18,18:44,106950.0000000,106950.0000000,106950.0000000,106950.0000000,1
SPFB.RTS-12.18,1,04/09/18,19:04,106940.0000000,106940.0000000,106940.0000000,106940.0000000,1
SPFB.RTS-12.18,1,04/09/18,19:07,106820.0000000,106880.0000000,106820.0000000,106880.0000000,3
SPFB.RTS-12.18,1,04/09/18,19:10,106890.0000000,106890.0000000,106890.0000000,106890.0000000,1
SPFB.RTS-12.18,1,04/09/18,19:42,106920.0000000,106920.0000000,106920.0000000,106920.0000000,5
SPFB.RTS-12.18,1,04/09/18,19:43,106890.0000000,106890.0000000,106890.0000000,106890.0000000,2
SPFB.RTS-12.18,1,04/09/18,19:45,106950.0000000,106950.0000000,106950.0000000,106950.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:02,107000.0000000,107000.0000000,107000.0000000,107000.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:06,106990.0000000,106990.0000000,106990.0000000,106990.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:17,106950.0000000,106950.0000000,106950.0000000,106950.0000000,3
SPFB.RTS-12.18,1,04/09/18,20:20,106860.0000000,106860.0000000,106860.0000000,106860.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:27,106910.0000000,106910.0000000,106910.0000000,106910.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:40,106950.0000000,106950.0000000,106950.0000000,106950.0000000,1
SPFB.RTS-12.18,1,04/09/18,20:50,106950.0000000,106950.0000000,106870.0000000,106870.0000000,4
SPFB.RTS-12.18,1,04/09/18,20:58,106920.0000000,106920.0000000,106910.0000000,106910.0000000,5
SPFB.RTS-12.18,1,04/09/18,21:08,106940.0000000,106940.0000000,106940.0000000,106940.0000000,2
SPFB.RTS-12.18,1,04/09/18,21:18,107050.0000000,107050.0000000,107050.0000000,107050.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:23,106940.0000000,106940.0000000,106940.0000000,106940.0000000,5
SPFB.RTS-12.18,1,04/09/18,21:40,106850.0000000,106850.0000000,106850.0000000,106850.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:41,106840.0000000,106840.0000000,106750.0000000,106750.0000000,5
SPFB.RTS-12.18,1,04/09/18,21:42,106750.0000000,106750.0000000,106750.0000000,106750.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:46,106820.0000000,106820.0000000,106820.0000000,106820.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:47,106810.0000000,106810.0000000,106810.0000000,106810.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:48,106800.0000000,106800.0000000,106800.0000000,106800.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:52,106730.0000000,106730.0000000,106730.0000000,106730.0000000,1
SPFB.RTS-12.18,1,04/09/18,21:58,106770.0000000,106770.0000000,106770.0000000,106770.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:04,106780.0000000,106780.0000000,106780.0000000,106780.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:12,106750.0000000,106750.0000000,106750.0000000,106750.0000000,10
SPFB.RTS-12.18,1,04/09/18,22:13,106710.0000000,106710.0000000,106700.0000000,106700.0000000,2
SPFB.RTS-12.18,1,04/09/18,22:14,106690.0000000,106690.0000000,106660.0000000,106660.0000000,6
SPFB.RTS-12.18,1,04/09/18,22:16,106660.0000000,106660.0000000,106660.0000000,106660.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:24,106630.0000000,106630.0000000,106630.0000000,106630.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:25,106550.0000000,106550.0000000,106550.0000000,106550.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:26,106570.0000000,106570.0000000,106570.0000000,106570.0000000,5
SPFB.RTS-12.18,1,04/09/18,22:28,106570.0000000,106570.0000000,106570.0000000,106570.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:29,106600.0000000,106600.0000000,106600.0000000,106600.0000000,2
SPFB.RTS-12.18,1,04/09/18,22:31,106600.0000000,106600.0000000,106600.0000000,106600.0000000,7
SPFB.RTS-12.18,1,04/09/18,22:32,106600.0000000,106600.0000000,106600.0000000,106600.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:37,106530.0000000,106530.0000000,106530.0000000,106530.0000000,2
SPFB.RTS-12.18,1,04/09/18,22:38,106500.0000000,106500.0000000,106490.0000000,106490.0000000,2
SPFB.RTS-12.18,1,04/09/18,22:39,106490.0000000,106490.0000000,106490.0000000,106490.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:40,106470.0000000,106470.0000000,106470.0000000,106470.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:41,106490.0000000,106540.0000000,106490.0000000,106540.0000000,4
SPFB.RTS-12.18,1,04/09/18,22:44,106460.0000000,106460.0000000,106460.0000000,106460.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:46,106450.0000000,106450.0000000,106450.0000000,106450.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:47,106450.0000000,106450.0000000,106450.0000000,106450.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:49,106470.0000000,106470.0000000,106470.0000000,106470.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:50,106420.0000000,106420.0000000,106340.0000000,106340.0000000,11
SPFB.RTS-12.18,1,04/09/18,22:51,106370.0000000,106370.0000000,106370.0000000,106370.0000000,1
SPFB.RTS-12.18,1,04/09/18,22:56,106370.0000000,106370.0000000,106370.0000000,106370.0000000,1
SPFB.RTS-12.18,1,04/09/18,23:07,106510.0000000,106510.0000000,106510.0000000,106510.0000000,1
SPFB.RTS-12.18,1,04/09/18,23:09,106550.0000000,106600.0000000,106550.0000000,106600.0000000,4
SPFB.RTS-12.18,1,04/09/18,23:10,106550.0000000,106550.0000000,106550.0000000,106550.0000000,4
SPFB.RTS-12.18,1,04/09/18,23:15,106630.0000000,106630.0000000,106630.0000000,106630.0000000,5
SPFB.RTS-12.18,1,04/09/18,23:18,106650.0000000,106650.0000000,106650.0000000,106650.0000000,6
SPFB.RTS-12.18,1,04/09/18,23:19,106640.0000000,106640.0000000,106640.0000000,106640.0000000,5
SPFB.RTS-12.18,1,04/09/18,23:24,106640.0000000,106640.0000000,106640.0000000,106640.0000000,5
SPFB.RTS-12.18,1,04/09/18,23:25,106660.0000000,106670.0000000,106660.0000000,106670.0000000,17
SPFB.RTS-12.18,1,04/09/18,23:26,106700.0000000,106760.0000000,106700.0000000,106760.0000000,2
SPFB.RTS-12.18,1,04/09/18,23:36,106680.0000000,106680.0000000,106680.0000000,106680.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:01,106550.0000000,106550.0000000,106040.0000000,106270.0000000,17
SPFB.RTS-12.18,1,05/09/18,10:02,106270.0000000,106270.0000000,106170.0000000,106210.0000000,3
SPFB.RTS-12.18,1,05/09/18,10:03,106300.0000000,106300.0000000,106250.0000000,106250.0000000,5
SPFB.RTS-12.18,1,05/09/18,10:04,106250.0000000,106250.0000000,106250.0000000,106250.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:05,106160.0000000,106160.0000000,106110.0000000,106110.0000000,3
SPFB.RTS-12.18,1,05/09/18,10:07,106230.0000000,106240.0000000,106200.0000000,106200.0000000,6
SPFB.RTS-12.18,1,05/09/18,10:08,106260.0000000,106260.0000000,106210.0000000,106210.0000000,7
SPFB.RTS-12.18,1,05/09/18,10:09,106300.0000000,106300.0000000,106280.0000000,106280.0000000,5
SPFB.RTS-12.18,1,05/09/18,10:11,106200.0000000,106210.0000000,106200.0000000,106210.0000000,17
SPFB.RTS-12.18,1,05/09/18,10:12,106250.0000000,106250.0000000,106170.0000000,106180.0000000,32
SPFB.RTS-12.18,1,05/09/18,10:13,106250.0000000,106250.0000000,106180.0000000,106180.0000000,38
SPFB.RTS-12.18,1,05/09/18,10:14,106200.0000000,106200.0000000,106200.0000000,106200.0000000,6
SPFB.RTS-12.18,1,05/09/18,10:15,106190.0000000,106190.0000000,106170.0000000,106170.0000000,4
SPFB.RTS-12.18,1,05/09/18,10:16,106160.0000000,106160.0000000,106160.0000000,106160.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:17,106190.0000000,106260.0000000,106190.0000000,106260.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:18,106220.0000000,106240.0000000,106220.0000000,106240.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:20,106280.0000000,106350.0000000,106280.0000000,106350.0000000,3
SPFB.RTS-12.18,1,05/09/18,10:21,106400.0000000,106400.0000000,106400.0000000,106400.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:23,106250.0000000,106260.0000000,106250.0000000,106260.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:28,106250.0000000,106250.0000000,106240.0000000,106240.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:30,106210.0000000,106210.0000000,106210.0000000,106210.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:32,106300.0000000,106300.0000000,106300.0000000,106300.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:40,106370.0000000,106370.0000000,106370.0000000,106370.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:41,106400.0000000,106400.0000000,106400.0000000,106400.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:42,106350.0000000,106350.0000000,106350.0000000,106350.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:43,106380.0000000,106380.0000000,106380.0000000,106380.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:46,106430.0000000,106470.0000000,106430.0000000,106470.0000000,4
SPFB.RTS-12.18,1,05/09/18,10:49,106410.0000000,106410.0000000,106410.0000000,106410.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:50,106380.0000000,106380.0000000,106380.0000000,106380.0000000,1
SPFB.RTS-12.18,1,05/09/18,10:52,106380.0000000,106380.0000000,106380.0000000,106380.0000000,2
SPFB.RTS-12.18,1,05/09/18,10:53,106330.0000000,106330.0000000,106330.0000000,106330.0000000,13
SPFB.RTS-12.18,1,05/09/18,10:54,106360.0000000,106360.0000000,106350.0000000,106350.0000000,14
SPFB.RTS-12.18,1,05/09/18,10:59,106450.0000000,106450.0000000,106450.0000000,106450.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:02,106550.0000000,106550.0000000,106550.0000000,106550.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:05,106450.0000000,106450.0000000,106450.0000000,106450.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:10,106600.0000000,106600.0000000,106600.0000000,106600.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:11,106590.0000000,106590.0000000,106590.0000000,106590.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:13,106530.0000000,106530.0000000,106530.0000000,106530.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:16,106420.0000000,106420.0000000,106400.0000000,106400.0000000,5
SPFB.RTS-12.18,1,05/09/18,11:17,106350.0000000,106350.0000000,106350.0000000,106350.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:20,106330.0000000,106330.0000000,106330.0000000,106330.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:22,106320.0000000,106350.0000000,106280.0000000,106350.0000000,30
SPFB.RTS-12.18,1,05/09/18,11:24,106250.0000000,106250.0000000,106250.0000000,106250.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:25,106270.0000000,106270.0000000,106270.0000000,106270.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:26,106240.0000000,106240.0000000,106230.0000000,106230.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:33,106280.0000000,106280.0000000,106280.0000000,106280.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:36,106400.0000000,106400.0000000,106400.0000000,106400.0000000,1
SPFB.RTS-12.18,1,05/09/18,11:39,106450.0000000,106450.0000000,106390.0000000,106390.0000000,4
SPFB.RTS-12.18,1,05/09/18,11:41,106500.0000000,106500.0000000,106500.0000000,106500.0000000,10
SPFB.RTS-12.18,1,05/09/18,11:44,106400.0000000,106400.0000000,106400.0000000,106400.0000000,10
SPFB.RTS-12.18,1,05/09/18,11:45,106390.0000000,106390.0000000,106390.0000000,106390.0000000,100
SPFB.RTS-12.18,1,05/09/18,11:46,106430.0000000,106430.0000000,106430.0000000,106430.0000000,15
SPFB.RTS-12.18,1,05/09/18,11:47,106430.0000000,106430.0000000,106430.0000000,106430.0000000,2
SPFB.RTS-12.18,1,05/09/18,11:50,106490.0000000,106490.0000000,106490.0000000,106490.0000000,3
SPFB.RTS-12.18,1,05/09/18,11:55,106380.0000000,106380.0000000,106380.0000000,106380.0000000,4
SPFB.RTS-12.18,1,05/09/18,11:57,106340.0000000,106340.0000000,106340.0000000,106340.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:02,106350.0000000,106350.0000000,106350.0000000,106350.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:04,106400.0000000,106400.0000000,106400.0000000,106400.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:05,106480.0000000,106480.0000000,106480.0000000,106480.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:06,106460.0000000,106500.0000000,106460.0000000,106500.0000000,7
SPFB.RTS-12.18,1,05/09/18,12:07,106550.0000000,106550.0000000,106550.0000000,106550.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:09,106560.0000000,106560.0000000,106560.0000000,106560.0000000,6
SPFB.RTS-12.18,1,05/09/18,12:10,106590.0000000,106590.0000000,106590.0000000,106590.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:11,106630.0000000,106700.0000000,106630.0000000,106700.0000000,11
SPFB.RTS-12.18,1,05/09/18,12:12,106650.0000000,106650.0000000,106640.0000000,106640.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:13,106640.0000000,106640.0000000,106640.0000000,106640.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:17,106700.0000000,106700.0000000,106700.0000000,106700.0000000,7
SPFB.RTS-12.18,1,05/09/18,12:18,106700.0000000,106700.0000000,106700.0000000,106700.0000000,6
SPFB.RTS-12.18,1,05/09/18,12:19,106700.0000000,106800.0000000,106700.0000000,106780.0000000,26
SPFB.RTS-12.18,1,05/09/18,12:20,106750.0000000,106790.0000000,106750.0000000,106790.0000000,42
SPFB.RTS-12.18,1,05/09/18,12:21,106810.0000000,106820.0000000,106810.0000000,106820.0000000,2
SPFB.RTS-12.18,1,05/09/18,12:22,106830.0000000,106850.0000000,106830.0000000,106850.0000000,5
SPFB.RTS-12.18,1,05/09/18,12:23,106850.0000000,106860.0000000,106850.0000000,106860.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:24,106860.0000000,106890.0000000,106860.0000000,106870.0000000,9
SPFB.RTS-12.18,1,05/09/18,12:26,106860.0000000,106870.0000000,106830.0000000,106830.0000000,29
SPFB.RTS-12.18,1,05/09/18,12:27,106850.0000000,106870.0000000,106850.0000000,106870.0000000,4
SPFB.RTS-12.18,1,05/09/18,12:28,106880.0000000,106880.0000000,106830.0000000,106830.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:31,106860.0000000,106860.0000000,106850.0000000,106850.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:34,106810.0000000,106810.0000000,106810.0000000,106810.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:35,106780.0000000,106780.0000000,106780.0000000,106780.0000000,2
SPFB.RTS-12.18,1,05/09/18,12:36,106770.0000000,106770.0000000,106770.0000000,106770.0000000,2
SPFB.RTS-12.18,1,05/09/18,12:39,106700.0000000,106720.0000000,106700.0000000,106720.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:41,106640.0000000,106640.0000000,106600.0000000,106600.0000000,3
SPFB.RTS-12.18,1,05/09/18,12:42,106560.0000000,106560.0000000,106550.0000000,106550.0000000,2
SPFB.RTS-12.18,1,05/09/18,12:43,106570.0000000,106570.0000000,106570.0000000,106570.0000000,2
SPFB.RTS-12.18,1,05/09/18,12:44,106560.0000000,106560.0000000,106560.0000000,106560.0000000,5
SPFB.RTS-12.18,1,05/09/18,12:45,106600.0000000,106600.0000000,106590.0000000,106600.0000000,50
SPFB.RTS-12.18,1,05/09/18,12:48,106600.0000000,106600.0000000,106600.0000000,106600.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:50,106570.0000000,106570.0000000,106570.0000000,106570.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:52,106540.0000000,106540.0000000,106520.0000000,106520.0000000,51
SPFB.RTS-12.18,1,05/09/18,12:57,106550.0000000,106550.0000000,106550.0000000,106550.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:58,106570.0000000,106570.0000000,106570.0000000,106570.0000000,1
SPFB.RTS-12.18,1,05/09/18,12:59,106550.0000000,106550.0000000,106490.0000000,106490.0000000,4
SPFB.RTS-12.18,1,05/09/18,13:02,106600.0000000,106620.0000000,106600.0000000,106620.0000000,4
SPFB.RTS-12.18,1,05/09/18,13:04,106590.0000000,106590.0000000,106590.0000000,106590.0000000,1
